	SRR7359508.tabular	SRR7359507.tabular	SRR7359506.tabular	SRR7359505.tabular	SRR7359512.tabular	SRR7359511.tabular	SRR7359510.tabular	SRR7359509.tabular
Nfat5	6543.26299517951	6557.10195691355	5830.01430271534	8408.93692761583	6905.7939843713	7109.075504916	8346.30756205624	6617.86340305513
Nfatc1	2892.23966148869	3341.17745492194	2788.10113934686	3135.85851234762	2931.28044419552	3006.63121500637	3899.75489649281	3008.57940465908
Nfatc2	1054.54314735245	1494.24575425644	940.541160714057	1491.76997232809	768.105936354095	970.064033520923	1569.07185907222	832.289361356108
Nfatc2ip	763.214525762432	584.51378034149	601.48660787009	699.713420332575	612.643749502134	608.890095114497	595.194466022525	658.347963843045
Nfatc3	5890.81980842469	6202.21859027765	5944.94804944211	5931.8562205337	6057.91139950107	5826.05709021045	6492.79897528424	6081.88118978813
Nfatc4	1.1077133900761	0	0	0.95199104807153	0	4.72740757076473	0.849064858805314	1.01128719484339
Nfe2	1496.52078999281	1542.58899924709	1410.81174107109	1484.15404394352	1150.62473821352	1415.38582668696	1416.24018448726	1237.81552648831
Nfe2l1	1186.3610407715	1275.60244168509	1310.24471268516	978.646797417533	1222.21916636903	1066.50314796452	930.575085250625	1086.1224472618
Nfe2l2	2763.74490823986	2933.55600284169	2987.31963367326	2727.45435272493	3227.88593226834	3042.55951254418	3173.80444221426	3376.68794358207
Nfe2l3	260.312646667883	206.557501323684	183.89399476283	238.949753065954	251.603276089357	315.790825727084	324.34277606363	311.476456011763
Nfia	3186.89142324893	5163.93753309211	5304.19241144038	4509.58159471484	2398.41334320952	5003.48817289739	5140.23865520737	6864.61747859691
Nfib	97.4787783266966	43.9484045369541	90.9892161586919	64.7353912688641	57.2755425244065	58.6198538774827	76.4158372924783	17.1918823123376
Nfic	2830.20771164443	3358.75681673672	2871.42810572377	2406.63336952483	2430.11944710696	2212.42674311789	2471.62780398227	2168.19974574422
Nfil3	105.232772057229	53.8367955577688	63.2135606997228	84.7272032783662	87.9588688767672	53.8924463067179	26.3210106229647	25.2821798710847
Nfix	3051.75038965965	3217.02321210504	3093.63334939552	3802.25224599769	3390.50756193585	3597.55716135196	4008.43519841989	3336.23645578833
Nfkb1	4811.90696649057	5674.8377358342	5631.75358961167	5654.82682554489	4875.58055739011	5780.67397753111	5820.33960711043	5640.95997283641
Nfkb2	116.30990595799	104.377460775266	90.0314349359688	109.478970528226	107.391642233262	99.2755589860594	102.736847915443	116.29802740699
Nfkbia	156.18758800073	186.780719282055	102.482590831369	158.982505027946	96.1410892373967	109.675855641742	155.378869161373	176.975259097593
Nfkbib	263.635786838111	258.196876654605	245.191993017107	272.269439748458	253.648831179515	287.426380302496	182.548944643143	277.092691387088
Nfkbid	129.602466638903	199.965240643141	204.007400440014	118.04688996087	195.350511110029	193.823710401354	200.379306678054	141.580207278074
Nfkbie	301.298042100699	303.243991304983	309.363334939552	277.029394988815	206.601064105895	187.205339802283	200.379306678054	223.494470060389
Nfkbil1	147.325880880121	228.531703592161	213.585212667245	133.278746730014	184.099958114164	169.241191033377	185.096139219559	184.054269461496
Nfkbiz	626.965778783072	722.951254632895	639.797856779012	717.801250245934	653.554851305282	766.785507978039	509.438915283189	609.806178490563
Nfrkb	1373.56460369436	1320.64955633547	1535.32330002509	1353.73127035772	1437.00245083556	1347.31115766795	1573.31718336625	1411.75692400137
Nfs1	367.760845505265	379.054989131229	373.534676861998	394.124293901614	407.065462941318	450.049200736802	264.908235947258	366.085964533306
Nfu1	657.981753705202	607.586692723391	664.700168569812	600.706351333136	622.871524952921	608.890095114497	697.931313937968	648.235091894611
Nfx1	3135.93660730543	3464.23298762541	3752.586830629	3396.70405951922	3335.2775745016	3776.25316752687	3060.02975113435	3522.31329963952
Nfxl1	531.702427236527	638.350575899259	599.571045424643	639.737984304068	507.297662359029	668.455430506133	646.138357550844	564.29825472261
Nfya	5283.79287066299	4605.79279547279	5085.81829265952	5255.94257640292	4952.28887327101	4807.77349946773	4598.53527528958	5130.2599394405
Nfyb	695.64400896779	816.341614273923	748.984916169443	716.849259197862	672.987624661777	715.72950621378	748.875205466287	839.368371720011
Nfyc	2558.81793107579	2829.17854206642	2953.79729087796	3136.81050339569	2764.56770434769	2818.48039368993	3601.73313105214	3243.19803386274
Nfyc-ps	6.64628034045659	4.39484045369541	0.957781222723073	1.90398209614306	7.15944281555082	4.72740757076473	0.849064858805314	3.03386158453016
Ngb	0	0	0	0	0	0	0	0
Ngdn	456.377916711352	424.102103781607	432.917112670829	490.275389756838	371.268248863564	423.57571834052	324.34277606363	341.815071857065
Ngef	6.64628034045659	4.39484045369541	13.408937118123	2.85597314421459	19.4327733564951	7.56385211322357	5.9434540116372	9.10158475359049
Ngf	11.077133900761	13.1845213610862	0	21.8957941056452	6.13666527047213	6.61837059907062	0	2.02257438968677
Ngfr	3.32314017022829	1.09871011342385	0	8.56791943264377	4.09111018031475	1.89096302830589	0	0
Ngly1	1407.90371878672	1861.21493214001	1695.27276421984	1864.95046317213	1652.80851284716	1484.40597722013	1884.07492168899	2187.41420244625
Ngp	7.75399373053269	3.29613034027156	9.57781222723073	12.3758836249299	11.2505529958656	51.0560017642591	0	3.03386158453016
Ngrn	218.219537844991	164.806517013578	124.511558953999	195.158164854664	152.393854216725	157.895412863542	148.58635029093	237.652490788196
Nhej1	440.869929250287	496.616971267582	346.716802625752	570.242637794847	405.01990785116	368.737790519649	531.514601612127	446.988940120777
Nhlh1	0	0	0	0	3.06833263523606	0	0	0
Nhlh2	1.1077133900761	0	0	1.90398209614306	0	4.72740757076473	0	0
Nhlrc1	39.8776820427395	35.1587236295633	34.4801240180306	35.2236687786466	37.8427691679115	27.4189639104354	33.9625943522126	23.2596054813979
Nhlrc2	1976.16068789576	2154.57053242418	2103.28756509987	2337.13802301561	2001.57565571899	2166.0981489244	2201.62517888218	2317.87025058104
Nhlrc3	327.883163462525	328.514323913732	359.167958521152	281.789350229173	279.218269806482	286.480898788343	351.5128515454	314.510317596293
Nhlrc4	0	0	0	0	0	0	0	0
Nhp2	460.808770271657	435.089204915846	488.468423588767	322.724965296249	329.334369515338	427.357644397132	256.417587359205	403.503590742512
Nhs	73.1090837450225	52.7380854443449	18.1978432317384	83.7752122302947	78.753870971059	56.7288908491768	75.566772433673	46.5192109627958
Nhsl1	501.794165704472	426.299524008455	610.106638874597	427.443980584117	722.080946825554	633.472614482474	650.383681844871	404.514877937355
Nhsl2	450.839349760972	611.981533177086	718.335917042304	379.844428180541	994.139773816485	679.801208675968	707.271027384827	464.180822433115
Nicn1	146.218167490045	162.60909678673	119.722652840384	115.190916816655	105.346087143105	128.585485924801	90.8499398921686	104.162581068869
Nid1	7.75399373053269	3.29613034027156	12.4511558953999	6.66393733650071	30.6833263523606	4.72740757076473	3.39625943522126	1.01128719484339
Nid2	58.7088096740332	8.78968090739082	15.3244995635692	20.9438030575737	30.6833263523606	47.2740757076473	40.7551132226551	33.3724774298318
Nif3l1	501.794165704472	379.054989131229	395.563644984629	317.01301900782	442.862677019072	488.813942817073	347.267527251374	417.661611470319
Nifk	856.262450528824	817.440324387347	1059.30603233172	729.225142822792	711.853171374767	908.607735100981	602.836049751773	894.989167436398
Nim1k	366.653132115188	363.673047543295	288.292148039645	277.029394988815	279.218269806482	373.465198090414	342.173138098542	243.720213957256
Nin	4421.99185318378	4691.49218431985	5574.28671624828	4564.79707550299	4525.79063697319	4577.07601001441	4211.36169967436	4876.42685353481
Ninj1	212.680970894611	203.261370983413	151.329433190245	198.96612904695	159.553297032275	195.71467342966	164.718582608231	147.647930447135
Ninj2	17.7234142412176	16.4806517013578	5.74668733633844	20.9438030575737	13.2961080860229	17.964148768906	16.132232317301	6.06772316906032
Ninl	364.437705335036	402.12790151313	218.374118780861	393.172302853542	415.247683301947	437.757941052814	348.965656968984	426.763196223909
Nip7	428.68508195945	403.226611626554	331.392303062183	345.572750449965	332.402702150574	354.555567807355	235.190965889072	455.079237679524
Nipa1	240.373805646513	237.321384499552	393.648082539183	449.339774689762	343.653255146439	306.336010585555	263.210106229647	225.517044450075
Nipa2	1527.53676491494	1813.97039726278	1662.70820264725	1925.87789024871	1660.99073320779	1771.83235752262	1674.35590156408	1625.13852211332
Nipal1	3.32314017022829	4.39484045369541	3.83112489089229	4.75995524035765	14.3188856311016	3.78192605661178	0.849064858805314	8.0902975587471
Nipal2	23.2619811915981	4.39484045369541	0.957781222723073	14.279865721073	14.3188856311016	20.8005933113648	4.24532429402657	15.1693079226508
Nipal3	640.258339463985	576.822809547523	520.075203938628	694.953465092217	586.051533330088	514.341943699203	749.724270325093	505.643597421694
Nipal4	2.2154267801522	0	0	0	4.09111018031475	0.945481514152946	0	0
Nipbl	11005.132530406	13030.7019452069	14567.8523976179	15044.3145326744	12444.1343909724	14284.3347158227	15430.9047439278	14973.1182068512
Nipsnap1	487.393891633483	603.191852269695	671.404637128874	466.47561355505	519.570992899973	646.709355680615	658.025265574119	557.219244358706
Nipsnap2	820.815622046389	837.217106428976	850.509725778089	826.328229726088	809.017038157242	932.244772954805	927.178825815403	900.045603410615
Nipsnap3a	0	2.19742022684771	1.91556244544615	5.71194628842918	12.2733305409443	3.78192605661178	0	0
Nipsnap3b	682.351448286876	676.805429869093	610.106638874597	496.939327093339	632.076522858629	655.218689307992	564.628131105534	590.591721788538
Nisch	3580.12967672595	3611.4601428242	3649.14645857491	3390.99211323079	3695.2952703693	3643.88575554545	3573.71399071157	3256.34476739571
Nit1	156.18758800073	151.621995652492	137.920496072122	138.038701970372	103.300532052947	103.057485042671	121.41627480916	126.410899355423
Nit2	414.284807888461	407.621452080249	447.283831011675	323.67695634432	442.862677019072	453.831126793414	461.042218331286	390.356857209548
Nkain1	21.0465544114459	7.69097079396697	15.3244995635692	6.66393733650071	33.7516589875967	21.7460748255178	3.39625943522126	4.04514877937355
Nkain2	194.957556653393	109.871011342385	99.6092471631996	205.630066383451	193.304956019872	136.149338038024	65.3779941280092	149.670504836821
Nkain3	57.6010962839571	50.5406652174972	45.9734986907075	33.3196866825036	121.710527864364	53.8924463067179	39.9060483638498	69.7788164441937
Nkain4	5.53856695038049	0	2.87334366816922	1.90398209614306	2.04555509015738	3.78192605661178	3.39625943522126	0
Nkap	934.910101224227	903.139713234407	995.134690409272	865.359862697021	928.682010931449	735.584618010992	838.876080499651	942.519665594037
Nkapd1	918.294400373085	827.328715408161	943.414504382227	872.023800033522	863.224248046413	752.603285265745	940.763863556288	858.582828422036
Nkapl	0	5.49355056711926	3.83112489089229	3.80796419228612	9.20499790570819	6.61837059907062	0	1.01128719484339
Nkd1	25.4774079717503	23.0729123819009	18.1978432317384	7.61592838457224	14.3188856311016	28.3644454245884	39.9060483638498	9.10158475359049
Nkd2	8.86170712060878	17.5793618147816	40.226811354369	4.75995524035765	6.13666527047213	7.56385211322357	5.9434540116372	3.03386158453016
Nkg7	1033.496592941	735.037065880558	856.256413114427	545.490870544987	739.468165091891	610.781058142803	468.683802060533	623.96419921837
Nkiras1	230.404385135828	232.926544045857	153.244995635692	229.429842585239	222.965504827154	221.242674311789	206.322760689691	231.584767619136
Nkiras2	210.465544114459	183.484588941783	193.471806990061	228.477851537167	236.261612913177	183.423413745672	185.945204078364	235.629916398509
Nkpd1	21.0465544114459	17.5793618147816	14.3667183408461	27.6077403940744	13.2961080860229	19.8551117972119	5.09438915283189	15.1693079226508
Nkrf	652.443186754822	721.852544519471	568.922046297505	541.682906352701	742.536497727128	687.365060789192	602.836049751773	866.673125980783
Nktr	4934.86315278902	5313.36210851775	5469.88856297147	5730.03411834254	4992.17719752908	5751.36405059237	5606.37526269149	5590.39561309425
Nkx1-1	0	0	0	0	0	1.89096302830589	0.849064858805314	0
Nkx1-2	0	0	0	0	0	0	0	0
Nkx2-1	0	0	0	0	0	0	0	0
Nkx2-2	0	0	0	0	1.02277754507869	0	0	0
Nkx2-2os	23.2619811915981	3.29613034027156	6.70446855906151	25.7037582979313	51.1388772539344	40.6557051085767	6.79251887044251	7.07901036390371
Nkx2-3	42.0931088228917	113.167141682657	107.271496944984	107.574988432083	93.0727566021606	54.8379278208709	35.6607240698232	36.4063390143619
Nkx2-4	0	0	0	5.71194628842918	0	0.945481514152946	0	0
Nkx2-5	0	0	0	0	1.02277754507869	0	2.54719457641594	1.01128719484339
Nkx2-6	0	0	0	0.95199104807153	0	0	0	0
Nkx2-9	0	0	0	0	0	0	0	0
Nkx3-1	0	0	0	0	1.02277754507869	3.78192605661178	0	0
Nkx3-2	0	0	0	0	0	0	0	0
Nkx6-1	0	4.39484045369541	0	0	0	1.89096302830589	0	0
Nkx6-2	7.75399373053269	0	7.66224978178458	0.95199104807153	2.04555509015738	4.72740757076473	7.64158372924783	1.01128719484339
Nkx6-3	1.1077133900761	0	0.957781222723073	0	0	2.83644454245884	0	0
Nle1	169.480148681643	173.596197920969	155.160558081138	204.678075335379	197.396066200187	217.460748255178	112.076561362301	161.805951174942
Nlgn1	291.328621590014	245.012355293519	229.867493453537	251.325636690884	285.354935076954	304.445047557249	209.719020124913	239.675065177883
Nlgn2	693.428582187637	737.234486107405	792.085071191981	638.785993255997	842.768697144839	765.840026463886	836.328885923235	684.641430908973
Nlgn3	0	0	0.957781222723073	3.80796419228612	0	0.945481514152946	0	1.01128719484339
Nlk	3371.87955939164	3737.81180586795	3924.98745071915	4364.87895540797	3686.09027246359	4475.90948800005	5043.44526130357	4623.60505482397
Nlk-ps1	0	0	0.957781222723073	0	3.06833263523606	0	0	1.01128719484339
Nln	980.326350217347	1086.62430217619	1146.46412359952	823.472256581874	1101.53141604975	1253.70848776681	1230.2949804089	1181.18344357708
Nlrc3	1317.07122080048	1586.53740378404	1161.78862316309	1764.03941207655	1180.28528702081	1269.78167350741	1648.88395579992	1261.0751319697
Nlrc4	103.017345277077	135.141343951134	293.08105415326	168.502415508661	213.760506921446	269.46223153359	482.268839801419	286.194276140679
Nlrc5	3519.20544027176	3482.91105955361	3825.37820355595	3432.87971934594	3973.4907626307	4291.54059274022	4535.70447573799	5406.34134363275
Nlrp10	55.3856695038049	79.1071281665174	63.2135606997228	68.5433554611502	37.8427691679115	77.5294841605416	95.0952641861952	42.4740621834223
Nlrp12	2.2154267801522	0	0	3.80796419228612	2.04555509015738	0.945481514152946	0	0
Nlrp14	1.1077133900761	0	0.957781222723073	12.3758836249299	3.06833263523606	7.56385211322357	23.7738160465488	3.03386158453016
Nlrp1a	427.577368569374	585.612490454914	461.650549352521	553.106798929559	452.06767492478	341.318826609214	554.43935279987	554.185382774176
Nlrp1b	217.111824454915	359.2782070896	244.234211794384	277.029394988815	222.965504827154	307.281492099708	270.851689958895	197.201002994461
Nlrp1c-ps	26.5851213618264	23.0729123819009	56.5090921406613	29.5117224902174	34.7744365326754	31.2008899670472	41.6041780814604	41.4627749885789
Nlrp2	3.32314017022829	2.19742022684771	1.91556244544615	5.71194628842918	19.4327733564951	4.72740757076473	0	2.02257438968677
Nlrp3	77.5399373053269	64.8238966920073	45.9734986907075	15.2318567691445	102.277754507869	16.0731857406001	103.585912774248	31.349903040145
Nlrp4a	3.32314017022829	2.19742022684771	4.78890611361536	5.71194628842918	16.364440721259	9.45481514152946	0.849064858805314	0
Nlrp4b	6.64628034045659	3.29613034027156	1.91556244544615	2.85597314421459	4.09111018031475	0	0	0
Nlrp4c	2.2154267801522	3.29613034027156	0.957781222723073	0	22.5011059917311	4.72740757076473	0.849064858805314	5.05643597421694
Nlrp4d	2.2154267801522	4.39484045369541	0	0	0	0.945481514152946	0.849064858805314	1.01128719484339
Nlrp4e	13.2925606809132	7.69097079396697	1.91556244544615	8.56791943264377	25.5694386269672	20.8005933113648	3.39625943522126	7.07901036390371
Nlrp4f	5.53856695038049	6.59226068054312	0	2.85597314421459	6.13666527047213	6.61837059907062	4.24532429402657	2.02257438968677
Nlrp4g	0	0	0.957781222723073	0	1.02277754507869	0	0	0
Nlrp5	1.1077133900761	2.19742022684771	19.1556244544615	11.4238925768584	2.04555509015738	12.2912596839883	0.849064858805314	0
Nlrp5-ps	130.71018002898	86.7980989604844	59.3824358088305	50.4555255477911	81.822203606295	60.5108169057886	273.398884535311	96.0722835101218
Nlrp6	6.64628034045659	0	5.74668733633844	0.95199104807153	3.06833263523606	4.72740757076473	0	3.03386158453016
Nlrp9a	0	1.09871011342385	1.91556244544615	5.71194628842918	12.2733305409443	6.61837059907062	0.849064858805314	2.02257438968677
Nlrp9b	9.96942051068488	7.69097079396697	1.91556244544615	18.0878299133591	10.2277754507869	6.61837059907062	10.1887783056638	4.04514877937355
Nlrp9c	2.2154267801522	4.39484045369541	8.62003100450765	19.9918120095021	10.2277754507869	5.67288908491768	1.69812971761063	3.03386158453016
Nlrx1	87.5093578160118	74.712287712822	55.5513109179382	40.9356150670758	73.6399832456655	62.4017799340944	56.0382806811507	75.8465396132541
Nmb	7.75399373053269	7.69097079396697	6.70446855906151	12.3758836249299	14.3188856311016	9.45481514152946	28.0191403405754	26.2934670659281
Nmbr	11.077133900761	15.3819415879339	23.9445305680768	39.9836240190043	25.5694386269672	27.4189639104354	0.849064858805314	22.2483182865545
Nmd3	1876.46648278891	2034.81113006098	2087.9630655363	1873.51838260477	1876.79679521939	1999.69340243348	1765.20584145625	2228.87697743483
Nme1	0	0	0.957781222723073	0	0	0	0	1.01128719484339
Nme2	0	0	0	0.95199104807153	0	3.78192605661178	0	0
Nme3	0	0	0	0	0	0	0	0
Nme4	389.915113306787	384.548539698348	416.634831884537	317.965010055891	300.696598253134	328.082085411072	315.852127475577	255.855660295377
Nme5	4.43085356030439	0	0.957781222723073	1.90398209614306	4.09111018031475	1.89096302830589	0	0
Nme6	284.682341249557	295.553020511016	313.194459830445	266.557493460028	276.149937171246	277.971565160966	219.058733571771	304.39744564786
Nme7	1043.46601345168	1089.92043251646	1225.00218386281	1388.00294808829	963.456447464124	1185.63381874779	1567.37372935461	1198.37532588941
Nme8	11.077133900761	2.19742022684771	5.74668733633844	6.66393733650071	10.2277754507869	22.6915563396707	2.54719457641594	17.1918823123376
Nme9	17.7234142412176	13.1845213610862	32.5645615725845	23.7997762017883	20.4555509015738	17.964148768906	34.8116592110179	5.05643597421694
Nmi	601.488370811321	642.745416352954	713.547010928689	749.216954832294	541.049321346626	572.961797576685	521.325823306463	723.070344313022
Nmnat1	100.801918496925	71.4161573725504	101.524809608646	132.326755681943	122.733305409443	103.057485042671	56.0382806811507	92.0271347307482
Nmnat2	47.6316757732722	15.3819415879339	10.5355934499538	19.9918120095021	20.4555509015738	17.964148768906	17.8303620349116	13.146733532964
Nmnat3	2733.83664670781	3642.22402600007	3744.92458084721	3726.09296215197	3728.02415181182	3579.59301258305	4420.23165494047	4136.16462690945
Nmral1	504.009592484625	715.260283838928	570.837608742951	539.778924256558	322.174926699787	610.781058142803	478.023515507392	421.706760249692
Nmrk1	301.298042100699	303.243991304983	303.616647603214	344.620759401894	319.106594064551	301.60860301479	349.814721827789	149.670504836821
Nmrk2	0	0	0	0	0	0	0	0
Nms	0	0	0	0	1.02277754507869	0.945481514152946	0	1.01128719484339
Nmt1	1085.55912227458	1085.52559206277	1208.71990307652	1196.65274742591	1137.3286301275	1192.25218934687	1072.36891667111	1173.09314601833
Nmt2	1810.00367938434	1866.70848270713	1901.1957271053	2029.6449144885	1648.71740266685	2026.16688482976	1796.62124123205	2069.09360064957
Nmu	6.64628034045659	1.09871011342385	3.83112489089229	10.4719015287868	3.06833263523606	5.67288908491768	0	3.03386158453016
Nmur1	1.1077133900761	6.59226068054312	0	23.7997762017883	14.3188856311016	1.89096302830589	9.33971344685846	8.0902975587471
Nmur2	0	0	0	0	0	0	0	0
Nnat	0	0	0	0	0	0	0	0
Nnmt	1.1077133900761	2.19742022684771	0.957781222723073	0	6.13666527047213	0.945481514152946	0	0
Nnt	2775.9297555307	2914.87793091348	3251.66725114483	2872.15699203181	3368.00645594412	3113.47062610565	4015.22771729033	2853.85246384804
Noa1	973.68006987689	713.06286361208	964.485691282134	759.688856361081	813.108148337557	767.730989492192	767.554632360004	869.706987565313
Nob1	500.686452314396	457.063407184323	608.191076429151	480.755479276123	494.001554273006	509.614536128438	438.117467143542	494.519438278416
Nobox	0	0	8.62003100450765	1.90398209614306	0	0	7.64158372924783	0
Noc2l	1319.28664758063	1232.75274726156	1335.14702447596	981.502770561748	1321.42858824167	1327.45604587074	772.649021512836	1309.61691732219
Noc3l	1235.10042993485	1108.59850444467	1317.90696246695	1125.25341882055	1362.33969004481	1248.03559868189	750.573335183898	1334.89909719327
Noc4l	407.638527548004	399.930481286282	442.49492489806	360.80460721911	380.473246769272	428.303125911285	273.398884535311	441.93250414656
Noct	337.85258397321	348.291105955361	410.888144548198	395.076284949685	364.108806048013	426.412162882979	281.889533123364	394.402005988921
Nod1	371.083985675493	506.505362288396	427.17042533449	351.284696738395	453.090452469859	468.958831019861	604.534179469384	324.623189544727
Nod2	53.1702427236527	82.403258506789	109.18705939043	80.9192390860801	70.5716506104295	40.6557051085767	48.3966969519029	35.3950518195186
Nodal	13.2925606809132	3.29613034027156	7.66224978178458	19.0398209614306	18.4099958114164	2.83644454245884	4.24532429402657	5.05643597421694
Nog	0	0	0	0	0	0	0	0
Nol10	1607.29212900042	1660.15098138344	1738.37291924238	1905.8860782392	1839.97680359656	1846.5253971407	1606.43071285965	1756.60585744296
Nol11	1291.59381282873	1220.6669360139	1230.74887119915	1039.57422449411	1196.64972774206	1126.06848335616	882.178388298722	1200.3979002791
Nol12	252.55865293735	343.896265501666	230.825274676261	231.333824681382	280.24104735156	260.952897906213	268.304495382479	239.675065177883
Nol3	8.86170712060878	1.09871011342385	6.70446855906151	17.1358388652875	9.20499790570819	4.72740757076473	9.33971344685846	2.02257438968677
Nol4	76.4322239152508	65.9226068054312	45.9734986907075	130.4227735858	165.689962302747	41.6011866227296	266.606365664869	246.754075541787
Nol4l	1890.8667568599	1200.89015397227	1533.40773757964	1974.42943370035	1531.0979849828	1494.80627387581	2182.94575198846	1687.83832819361
Nol6	1013.55775191963	1136.06625728026	1200.09987207201	868.215835841236	969.593112734596	981.409811690758	917.839112368545	946.564814373411
Nol7	1391.28801793558	1377.78248223351	1396.44502273024	1179.51690856063	1089.2580855088	1228.18048688468	1031.61380344846	1314.6733532964
Nol8	1725.81746173856	1749.14650057077	2041.03178562287	1881.13431098934	1657.92240057255	1957.1467342966	1531.71300528479	2021.56310249193
Nol9	1022.41945904024	1044.87331786608	968.316816173026	1017.67843038847	920.499790570819	864.170103935793	685.195341055889	974.880855829025
Nolc1	1440.02740709893	1655.75614092975	1879.16675898267	1307.08370900221	1546.43964815898	1790.74198780568	952.650771579563	1768.74130378108
Nom1	910.540406642553	962.470059359295	990.345784295657	897.727558331453	835.609254329288	1065.55766645037	843.121404793677	857.571541227192
Nomo1	1949.57556653393	2073.26598403081	1936.63363234605	1869.71041841249	2113.05840813257	1864.48954590961	1762.65864687983	1965.94230677554
Nono	4234.78829026092	4761.80963157898	4627.99886819789	3753.70070254604	3997.01464616751	4314.23214907989	4072.96412768909	4315.16246039673
Nop10	568.256969109038	446.076306050084	561.259796515721	374.132481892111	416.270460847026	455.72208982172	289.531116852612	540.027362046369
Nop14	1004.69604479902	1337.13020803683	1224.04440264009	1030.0543140134	1227.33305409443	1292.47322984708	958.5942255912	1375.35058498701
Nop16	319.021456341916	272.480108129115	409.930363325475	379.844428180541	278.195492261403	333.75497449599	180.850814925532	369.119826117836
Nop2	977.003210047119	875.671960398811	852.425288223535	752.072927976509	889.816464218459	886.861660275464	614.722957775048	765.544406496444
Nop53	1688.15520647597	1732.66584886942	1823.61544806473	1621.24075486582	1300.97303734009	1424.84064182849	1535.95832957881	1636.2626812566
Nop56	2613.09588718952	2460.01194395601	2813.00345113766	2243.8429003046	2512.96442825834	2894.11891482217	1881.52772711258	2648.56116329483
Nop58	6505.60073991692	6292.3128195784	7196.76810754117	6127.96637643644	6063.02528722646	6933.21594328356	5345.71235103826	6905.06896639065
Nop9	609.242364541854	693.286081570451	612.022201320043	625.458118582995	515.479882719659	535.142537010568	579.91129856403	635.088358361647
Nos1	22.154267801522	20.8754921550532	7.66224978178458	6.66393733650071	46.024989528541	30.2554084528943	21.2266214701329	29.3273286504582
Nos1ap	4926.00144566841	5679.2325762879	7902.65286868807	6663.93733650071	7348.65666139037	7604.50781833215	8977.16275214859	6517.74597076563
Nos2	16.6157008511415	2.19742022684771	0	17.1358388652875	13.2961080860229	14.1822227122942	27.1700754817701	10.1128719484339
Nos3	0	2.19742022684771	0	0	0	0	0	0
Nosip	309.052035831231	416.41113298764	523.906328829521	304.63713538289	499.1154419984	410.338977142379	469.532866919339	377.210123676583
Nostrin	74.2167971350986	31.8625932892917	132.173808735784	76.1592838457224	93.0727566021606	89.8207438445299	134.15224769124	101.128719484339
Notch1	1300.45551994934	2430.34677089356	1289.17352578526	1856.38254373948	857.087582775941	1427.67708637095	1295.67297453691	911.169762553892
Notch2	6691.69658944971	8761.1144444418	7714.92774903435	8014.81263371421	6721.69402625714	7122.31224611414	9496.79044573744	6829.22242677739
Notch3	2.2154267801522	27.4677528355963	1.91556244544615	7.61592838457224	25.5694386269672	9.45481514152946	2.54719457641594	13.146733532964
Notch4	23.2619811915981	25.2703326087486	24.9023117907999	14.279865721073	23.5238835368098	37.8192605661178	86.6046155981421	21.2370310917111
Noto	0	0	0	0	1.02277754507869	0	0	0
Notum	0	0	0	0	0	0	0	0
Notumos	0	0	0	0	0	0	0	0
Nova1	19.9388410213698	60.4290562383119	33.5223427953075	112.334943672441	78.753870971059	56.7288908491768	70.4723832808411	25.2821798710847
Nova2	23.2619811915981	3.29613034027156	22.9867493453537	13.3278746730014	29.660548807282	12.2912596839883	5.09438915283189	1.01128719484339
Nox1	124.063899688523	234.025254159281	137.920496072122	133.278746730014	178.98607038877	192.878228887201	231.794706453851	195.178428604774
Nox3	6.64628034045659	0	0	2.85597314421459	13.2961080860229	11.3457781698354	11.8869080232744	35.3950518195186
Nox4	16.6157008511415	14.2832314745101	14.3667183408461	5.71194628842918	48.0705446186983	19.8551117972119	23.7738160465488	17.1918823123376
Noxa1	7.75399373053269	7.69097079396697	0.957781222723073	25.7037582979313	0	14.1822227122942	1.69812971761063	7.07901036390371
Noxo1	24.3696945816742	25.2703326087486	7.66224978178458	12.3758836249299	37.8427691679115	29.3099269387413	27.1700754817701	19.2144567020244
Noxred1	54.2779561137288	35.1587236295633	25.860093013523	21.8957941056452	23.5238835368098	24.5825193679766	19.5284917525222	18.203169507181
Npas1	48.7393891633483	47.2445348772257	39.269030131646	68.5433554611502	88.9816464218459	53.8924463067179	36.5097889286285	71.8013908338805
Npas2	160.618441561034	120.858112476624	81.4114039314612	277.981386036887	42.9566568933049	87.929780816224	140.944766561682	71.8013908338805
Npas3	189.418989703013	91.1929394141798	113.018184281323	167.550424460589	278.195492261403	136.149338038024	149.435415149735	148.659217641978
Npas4	0	0	0	0	0	0	0	0
Npat	2651.86585584218	2680.8526767542	2876.21701183739	2566.56786560085	2807.524361241	2858.19061728436	2902.10368739656	2874.07820774491
Npb	0	2.19742022684771	0	1.90398209614306	4.09111018031475	2.83644454245884	1.69812971761063	4.04514877937355
Npbwr1	0	0	0	0	0	0	0	0
Npc1	945.987235124988	1086.62430217619	1071.75718822712	1230.92442515649	935.841453746999	776.240323119569	1209.91742379757	692.73172846772
Npc1l1	3.32314017022829	2.19742022684771	2.87334366816922	2.85597314421459	5.11388772539344	12.2912596839883	0.849064858805314	0
Npc2	784.261080173878	816.341614273923	1005.67028385923	793.960534091656	690.374842928114	627.799725397556	596.043530881331	730.149354676926
Npcd	46.5239623831961	88.9955191873321	41.1845925770921	50.4555255477911	42.9566568933049	127.640004410648	45.0004375166817	36.4063390143619
